P_out, P_c, E,dE/dP, M, R
6.13E-12,302,918.2514472,1.100712179,1.841506883,10.407
9.97E-12,303,919.3512037,1.098802937,1.84277976,10.405
6.58E-12,304,920.4490569,1.096905374,1.844045886,10.404
1.29E-11,305,921.5450183,1.095019386,1.845305308,10.402
8.43E-12,306,922.6390995,1.09314487,1.846558074,10.401
6.40E-12,307,923.7313119,1.091281727,1.847804232,10.399
1.25E-11,308,924.8216667,1.089429855,1.849043829,10.397
6.72E-12,309,925.9101753,1.087589158,1.850275823,10.396
1.25E-11,310,926.9968487,1.085759536,1.851502438,10.393
8.19E-12,311,928.081698,1.083940895,1.852722631,10.392
1.31E-11,312,929.1647341,1.082133138,1.853936445,10.39
1.03E-11,313,930.2459679,1.080336172,1.855143927,10.389
6.58E-12,314,931.3254101,1.078549905,1.85634512,10.388
1.23E-11,315,932.4030713,1.076774244,1.857540069,10.385
9.55E-12,316,933.4789621,1.075009098,1.858728818,10.384
6.16E-12,317,934.5530929,1.073254378,1.859911408,10.383
9.87E-12,318,935.6254743,1.071509996,1.861087883,10.381
7.68E-12,319,936.6961163,1.069775863,1.862258287,10.38
1.22E-11,320,937.7650294,1.068051893,1.863422659,10.378
9.06E-12,321,938.8322235,1.066338001,1.864581042,10.376
6.97E-12,322,939.8977087,1.064634102,1.865733477,10.375
1.12E-11,323,940.961495,1.062940112,1.866880005,10.373
7.17E-12,324,942.0235922,1.061255948,1.868020666,10.372
1.40E-11,325,943.0840101,1.05958153,1.869155501,10.37
8.78E-12,326,944.1427585,1.057916775,1.870284549,10.369
6.46E-12,327,945.1998469,1.056261605,1.87140785,10.367
1.08E-11,328,946.2552849,1.05461594,1.872525442,10.366
7.99E-12,329,947.3090819,1.052979701,1.873637365,10.364
1.30E-11,330,948.3612474,1.051352812,1.874743656,10.362
9.94E-12,331,949.4117906,1.049735197,1.875844353,10.361
6.25E-12,332,950.4607208,1.048126779,1.876939494,10.36
1.00E-11,333,951.5080472,1.046527485,1.878029117,10.358
7.73E-12,334,952.5537788,1.044937239,1.879113258,10.357
5.66E-12,335,953.5979247,1.043355969,1.880191956,10.355
9.26E-12,336,954.6404937,1.041783603,1.881265242,10.353
7.11E-12,337,955.6814948,1.04022007,1.882333157,10.352
1.15E-11,338,956.7209368,1.038665298,1.883395733,10.35
7.23E-12,339,957.7588283,1.037119218,1.884453008,10.349
1.45E-11,340,958.7951781,1.03558176,1.885505009,10.347
1.05E-11,341,959.8299947,1.034052856,1.886551785,10.345
6.74E-12,342,960.8632866,1.032532438,1.887593362,10.344
1.34E-11,343,961.8950624,1.03102044,1.888629777,10.342
8.47E-12,344,962.9253303,1.029516795,1.889661067,10.341
1.40E-11,345,963.9540987,1.028021438,1.890687255,10.339
1.08E-11,346,964.9813759,1.026534303,1.89170838,10.338
6.73E-12,347,966.0071701,1.025055327,1.892724474,10.337
1.33E-11,348,967.0314893,1.023584446,1.893735571,10.334
1.02E-11,349,968.0543416,1.022121598,1.894741703,10.333
6.47E-12,350,969.0757351,1.020666719,1.895742901,10.332
1.08E-11,351,970.0956777,1.01921975,1.896739198,10.33
8.35E-12,352,971.1141772,1.017780628,1.897730626,10.329
1.40E-11,353,972.1312416,1.016349294,1.898717214,10.327
1.05E-11,354,973.1468784,1.014925688,1.899698996,10.325
8.07E-12,355,974.1610955,1.013509751,1.900676001,10.324
1.38E-11,356,975.1739004,1.012101425,1.901648259,10.322
1.08E-11,357,976.1853009,1.010700652,1.902615802,10.321
6.85E-12,358,977.1953042,1.009307375,1.903578658,10.32
1.16E-11,359,978.2039181,1.007921537,1.904536858,10.318
9.19E-12,360,979.2111498,1.006543083,1.905490431,10.317
6.84E-12,361,980.2170067,1.005171956,1.906439406,10.315
1.19E-11,362,981.2214961,1.003808103,1.907383813,10.313
9.41E-12,363,982.2246253,1.002451468,1.90832368,10.312
6.02E-12,364,983.2264014,1.001101999,1.909259035,10.311
1.04E-11,365,984.2268317,0.999759641,1.910189907,10.309
8.31E-12,366,985.2259231,0.998424343,1.911116324,10.308
6.27E-12,367,986.2236827,0.997096052,1.912038313,10.306
1.11E-11,368,987.2201175,0.995774716,1.912955902,10.304
8.89E-12,369,988.2152344,0.994460285,1.91386912,10.303
5.76E-12,370,989.2090404,0.993152707,1.914777991,10.302
1.19E-11,371,990.2015421,0.991851933,1.915682544,10.299
8.18E-12,372,991.1927465,0.990557914,1.916582805,10.299
6.29E-12,373,992.1826602,0.989270599,1.917478801,10.297
1.14E-11,374,993.1712899,0.987989941,1.918370557,10.295
9.22E-12,375,994.1586423,0.986715891,1.919258101,10.294
