P_out, P_c, E,dE/dP, M, R
1.08E-11,363,1141.820187,1.76401824,1.915335652,10.946
8.64E-12,364,1143.583537,1.762682441,1.915673832,10.943
8.91E-12,365,1145.345554,1.761352466,1.916009764,10.94
6.40E-12,366,1147.106244,1.760028274,1.916342142,10.938
1.33E-11,367,1148.865613,1.758709822,1.916672315,10.934
1.15E-11,368,1150.623665,1.75739707,1.916998979,10.931
1.27E-11,369,1152.380409,1.756089978,1.91732348,10.928
1.14E-11,370,1154.135847,1.754788504,1.917644518,10.925
1.10E-11,371,1155.889987,1.753492611,1.917963433,10.922
1.01E-11,372,1157.642834,1.752202258,1.91827893,10.919
1.04E-11,373,1159.394394,1.750917406,1.918592345,10.917
9.97E-12,374,1161.144671,1.749638017,1.918902383,10.914
1.03E-11,375,1162.893672,1.748364053,1.91921038,10.911
1.02E-11,376,1164.641401,1.747095475,1.919515043,10.908
1.30E-11,377,1166.387864,1.745832247,1.919817703,10.905
1.34E-11,378,1168.133067,1.744574331,1.920117072,10.902
1.39E-11,379,1169.877015,1.74332169,1.920413823,10.899
6.71E-12,380,1171.619712,1.742074289,1.920708627,10.897
7.22E-12,381,1173.361165,1.74083209,1.921000202,10.894
8.45E-12,382,1175.101378,1.739595059,1.921289867,10.891
9.41E-12,383,1176.840357,1.73836316,1.921576341,10.888
1.36E-11,384,1178.578106,1.737136358,1.921860943,10.885
6.74E-12,385,1180.314631,1.735914618,1.922142394,10.883
8.38E-12,386,1182.049937,1.734697907,1.922422006,10.88
1.00E-11,387,1183.784029,1.733486189,1.922698507,10.877
1.41E-11,388,1185.516911,1.732279431,1.92297256,10.873
7.93E-12,389,1187.248589,1.7310776,1.923244828,10.871
1.00E-11,390,1188.979068,1.729880663,1.92351404,10.868
1.36E-11,391,1190.708352,1.728688586,1.923781501,10.865
7.51E-12,392,1192.436447,1.727501338,1.924045943,10.863
1.14E-11,393,1194.163356,1.726318886,1.924308026,10.859
7.02E-12,394,1195.889086,1.725141198,1.924568408,10.857
9.66E-12,395,1197.61364,1.723968243,1.924825825,10.854
7.27E-12,396,1199.337024,1.722799989,1.925081573,10.852
9.89E-12,397,1201.059242,1.721636406,1.925334391,10.848
1.43E-11,398,1202.780299,1.720477463,1.925584935,10.845
1.13E-11,399,1204.500198,1.719323128,1.92583386,10.843
1.41E-11,400,1206.218946,1.718173373,1.926079905,10.84
1.04E-11,401,1207.936547,1.717028166,1.926323725,10.837
7.26E-12,402,1209.653004,1.715887479,1.926565971,10.835
1.14E-11,403,1211.368323,1.714751282,1.926805389,10.832
9.40E-12,404,1213.082508,1.713619546,1.927043263,10.829
6.43E-12,405,1214.795564,1.712492243,1.927278343,10.827
1.06E-11,406,1216.507494,1.711369342,1.927511276,10.824
9.21E-12,407,1218.218304,1.710250817,1.92774271,10.821
6.62E-12,408,1219.927997,1.709136639,1.927971396,10.819
1.15E-11,409,1221.636579,1.708026781,1.928197983,10.816
1.05E-11,410,1223.344052,1.706921214,1.928423113,10.813
7.94E-12,411,1225.050422,1.705819911,1.928645543,10.811
