P_out, P_c, E, dE/dP, M, R
6.71E-12,522,1376.310847,1.488305351,1.973695133,10.745
7.50E-12,523,1377.798687,1.487376982,1.973756971,10.742
7.32E-12,524,1379.285601,1.486451236,1.973817903,10.74
8.70E-12,525,1380.771591,1.4855281,1.973877935,10.738
1.01E-11,526,1382.256658,1.484607562,1.97393707,10.735
1.02E-11,527,1383.740807,1.483689609,1.973995315,10.733
1.22E-11,528,1385.224038,1.482774229,1.974052676,10.73
6.03E-12,529,1386.706356,1.48186141,1.974109159,10.729
7.37E-12,530,1388.187762,1.480951139,1.974164767,10.726
7.77E-12,531,1389.668259,1.480043404,1.974219506,10.724
9.80E-12,532,1391.14785,1.479138194,1.974273383,10.721
1.06E-11,533,1392.626536,1.478235497,1.974326401,10.719
6.51E-12,534,1394.104322,1.4773353,1.974378568,10.717
7.28E-12,535,1395.581208,1.476437592,1.974429886,10.715
9.60E-12,536,1397.057198,1.475542361,1.974480363,10.712
1.27E-11,537,1398.532293,1.474649596,1.974530002,10.709
5.78E-12,538,1400.006498,1.473759284,1.974578808,10.708
8.24E-12,539,1401.479813,1.472871415,1.974626789,10.706
1.15E-11,540,1402.952241,1.471985977,1.974673946,10.703
6.24E-12,541,1404.423786,1.471102959,1.974720287,10.701
7.58E-12,542,1405.894448,1.470222349,1.974765815,10.699
1.10E-11,543,1407.364231,1.469344137,1.974810535,10.696
6.22E-12,544,1408.833137,1.468468311,1.974854454,10.694
9.63E-12,545,1410.301168,1.46759486,1.974897575,10.692
1.44E-11,546,1411.768328,1.466723774,1.974939903,10.689
7.15E-12,547,1413.234617,1.46585504,1.974981442,10.688
1.10E-11,548,1414.700038,1.46498865,1.975022199,10.685
6.62E-12,549,1416.164595,1.464124591,1.975062176,10.683
1.03E-11,550,1417.628288,1.463262853,1.97510138,10.68
1.42E-11,551,1419.091121,1.462403426,1.975139814,10.678
8.85E-12,552,1420.553096,1.461546298,1.975177484,10.676
5.78E-12,553,1422.014215,1.460691461,1.975214393,10.675
9.57E-12,554,1423.47448,1.459838902,1.975250547,10.672
6.14E-12,555,1424.933893,1.458988612,1.975285949,10.67
1.03E-11,556,1426.392458,1.458140581,1.975320604,10.667
5.83E-12,557,1427.850175,1.457294797,1.975354517,10.666
1.02E-11,558,1429.307048,1.456451252,1.975387693,10.663
6.85E-12,559,1430.763078,1.455609935,1.975420134,10.661
1.22E-11,560,1432.218269,1.454770836,1.975451847,10.658
7.13E-12,561,1433.672621,1.453933945,1.975482835,10.657
1.31E-11,562,1435.126137,1.453099253,1.975513102,10.654
1.13E-11,563,1436.57882,1.452266748,1.975542653,10.652
6.83E-12,564,1438.030671,1.451436423,1.975571492,10.651
1.30E-11,565,1439.481694,1.450608266,1.975599623,10.648
9.50E-12,566,1440.931889,1.449782268,1.97562705,10.646
7.01E-12,567,1442.381259,1.44895842,1.975653777,10.644
1.38E-11,568,1443.829806,1.448136712,1.97567981,10.641
1.03E-11,569,1445.277533,1.447317135,1.97570515,10.639
6.69E-12,570,1446.724441,1.446499679,1.975729804,10.638
7.07E-12,571,1448.170533,1.445684335,1.975753424,10.635
5.53E-12,572,1449.615811,1.444871094,1.975776716,10.633
1.15E-11,573,1451.060276,1.444059946,1.975799332,10.63
9.16E-12,574,1452.503931,1.443250882,1.975821278,10.628
6.33E-12,575,1453.946778,1.442443893,1.975842555,10.627
1.37E-11,576,1455.38882,1.441638971,1.97586317,10.624
1.14E-11,577,1456.830057,1.440836105,1.975883124,10.622
9.53E-12,578,1458.270493,1.440035287,1.975902423,10.62
8.06E-12,579,1459.710128,1.439236509,1.97592107,10.618
6.89E-12,580,1461.148966,1.438439761,1.975939069,10.616
5.97E-12,581,1462.587009,1.437645034,1.975956424,10.614
7.35E-12,582,1464.024257,1.436852321,1.975972791,10.612
6.51E-12,583,1465.460714,1.436061611,1.975988869,10.61
5.84E-12,584,1466.896381,1.435272897,1.976004314,10.608
1.41E-11,585,1468.33126,1.434486169,1.976019129,10.605
